 IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
484	IO_board	Yes	No	Failed	L0_IO1	0.571429
485	IO_board	Yes	No	Failed	L0_IO1	0.571429
486	IO_board	Yes	No	Failed	L0_IO1	0.571429
487	Logic_board	Yes	No	Failed	L0_IO1	0.285714
488	IO_board	Yes	No	Failed	L0_IO1	0.571429
489	IO_board	No	No	Operational	L0_IO0	1
490	Logic_board	No	No	Operational	L0_IO0	1
491	Logic_board	Yes	No	Failed	L0_IO1	0.285714
492	IO_board	Yes	Yes	Failed	L0_IO0	1
493	IO_board	Yes	No	Failed	L0_IO1	0.571429
494	Logic_board	Yes	No	Failed	L0_IO1	0.285714
495	IO_board	Yes	No	Failed	L0_IO1	0.571429
496	Logic_board	Yes	No	Failed	L0_IO1	0.285714
497	IO_board	Yes	No	Failed	L0_IO1	0.571429
498	Logic_board	Yes	No	Failed	L0_IO1	0.285714
499	IO_board	Yes	No	Failed	L0_IO1	0.571429
500	IO_board	Yes	No	Failed	L0_IO1	0.571429
501	IO_board	No	No	Operational	L0_IO0	1
502	IO_board	Yes	No	Failed	L0_IO1	0.571429
503	IO_board	Yes	No	Failed	L0_IO1	0.571429
504	IO_board	Yes	Yes	Failed	L0_IO0	1
505	IO_board	Yes	Yes	Failed	L0_IO0	1
506	IO_board	Yes	No	Failed	L0_IO1	0.571429
507	Logic_board	Yes	No	Failed	L0_IO1	0.285714
508	IO_board	Yes	No	Failed	L0_IO1	0.571429
509	IO_board	Yes	No	Failed	L0_IO1	0.571429
510	Logic_board	Yes	No	Failed	L0_IO1	0.285714
511	Logic_board	Yes	No	Failed	L0_IO1	0.285714
512	IO_board	Yes	No	Failed	L0_IO1	0.571429
513	Logic_board	Yes	No	Failed	L0_IO1	0.285714
514	IO_board	Yes	No	Failed	L0_IO1	0.571429
515	IO_board	Yes	No	Failed	L0_IO1	0.571429
516	IO_board	Yes	No	Failed	L0_IO1	0.571429
517	IO_board	Yes	No	Failed	L0_IO1	0.571429
518	Logic_board	Yes	No	Failed	L0_IO1	0.285714
519	Logic_board	No	No	Operational	L0_IO0	1
520	IO_board	No	No	Operational	L0_IO0	1
521	Logic_board	Yes	No	Failed	L0_IO1	0.285714
522	IO_board	Yes	No	Failed	L0_IO1	0.571429
523	IO_board	Yes	No	Failed	L0_IO1	0.571429
524	IO_board	No	No	Operational	L0_IO0	1
525	IO_board	Yes	No	Failed	L0_IO1	0.571429
526	Logic_board	Yes	No	Failed	L0_IO1	0.285714
527	IO_board	Yes	No	Failed	L0_IO1	0.571429
528	Logic_board	Yes	No	Failed	L0_IO1	0.285714
529	Logic_board	Yes	Yes	Failed	L0_IO0	1
530	IO_board	Yes	No	Failed	L0_IO1	0.571429
531	Logic_board	Yes	No	Failed	L0_IO1	0.285714
532	IO_board	Yes	No	Failed	L0_IO1	0.571429
533	IO_board	Yes	Yes	Failed	L0_IO0	1
534	IO_board	Yes	Yes	Failed	L0_IO0	1
535	IO_board	Yes	No	Failed	L0_IO1	0.571429
536	IO_board	Yes	Yes	Failed	L0_IO0	1
537	IO_board	Yes	Yes	Failed	L0_IO0	1
538	Logic_board	Yes	No	Failed	L0_IO1	0.285714
539	IO_board	Yes	Yes	Failed	L0_IO0	1
540	Logic_board	Yes	Yes	Failed	L0_IO0	1
541	IO_board	Yes	No	Failed	L0_IO1	0.571429
542	IO_board	No	No	Operational	L0_IO0	1
543	IO_board	No	No	Operational	L0_IO0	1
544	Logic_board	No	No	Operational	L0_IO0	1
545	IO_board	Yes	No	Failed	L0_IO1	0.571429
546	IO_board	No	Yes	Failed	L1_IO0	0
547	IO_board	Yes	Yes	Failed	L0_IO0	1
548	IO_board	Yes	No	Failed	L0_IO1	0.571429
549	IO_board	Yes	No	Failed	L0_IO1	0.571429
550	IO_board	No	Yes	Failed	L1_IO0	0
551	Logic_board	Yes	No	Failed	L0_IO1	0.285714
552	Logic_board	Yes	No	Failed	L0_IO1	0.285714
553	IO_board	Yes	No	Failed	L0_IO1	0.571429
554	Logic_board	Yes	No	Failed	L0_IO1	0.285714
555	IO_board	Yes	Yes	Failed	L0_IO0	1
556	IO_board	Yes	No	Failed	L0_IO1	0.571429
557	Logic_board	Yes	Yes	Failed	L0_IO0	1
558	Logic_board	Yes	No	Failed	L0_IO1	0.285714
559	Logic_board	Yes	No	Failed	L0_IO1	0.285714
560	IO_board	Yes	No	Failed	L0_IO1	0.571429
561	IO_board	Yes	No	Failed	L0_IO1	0.571429
562	Logic_board	Yes	No	Failed	L0_IO1	0.285714
563	Logic_board	Yes	No	Failed	L0_IO1	0.285714
564	IO_board	No	No	Operational	L0_IO0	1
565	Logic_board	Yes	Yes	Failed	L0_IO0	1
566	Logic_board	Yes	No	Failed	L0_IO1	0.285714
567	Logic_board	No	No	Operational	L0_IO0	1
568	IO_board	Yes	No	Failed	L0_IO1	0.571429
569	Logic_board	Yes	No	Failed	L0_IO1	0.285714
570	IO_board	Yes	No	Failed	L0_IO1	0.571429
571	IO_board	Yes	No	Failed	L0_IO1	0.571429
572	IO_board	Yes	No	Failed	L0_IO1	0.571429
573	Logic_board	Yes	No	Failed	L0_IO1	0.285714
574	Logic_board	Yes	No	Failed	L0_IO1	0.285714
575	IO_board	Yes	Yes	Failed	L0_IO0	1
576	Logic_board	No	Yes	Failed	L1_IO0	0.428571
577	IO_board	Yes	No	Failed	L0_IO1	0.571429
578	IO_board	Yes	No	Failed	L0_IO1	0.571429
579	IO_board	Yes	No	Failed	L0_IO1	0.571429
580	IO_board	No	No	Operational	L0_IO0	1
581	Logic_board	Yes	No	Failed	L0_IO1	0.285714
582	Logic_board	No	No	Operational	L0_IO0	1
583	IO_board	Yes	No	Failed	L0_IO1	0.571429
584	Logic_board	No	No	Operational	L0_IO0	1
585	Logic_board	Yes	No	Failed	L0_IO1	0.285714
586	IO_board	Yes	Yes	Failed	L0_IO0	1
587	Logic_board	No	No	Operational	L0_IO0	1
588	IO_board	Yes	No	Failed	L0_IO1	0.571429
589	IO_board	Yes	No	Failed	L0_IO1	0.571429
590	Logic_board	Yes	No	Failed	L0_IO1	0.285714
591	IO_board	Yes	No	Failed	L0_IO1	0.571429
592	IO_board	Yes	No	Failed	L0_IO1	0.571429
593	Logic_board	No	No	Operational	L0_IO0	1
594	IO_board	Yes	No	Failed	L0_IO1	0.571429
595	IO_board	No	No	Operational	L0_IO0	1
596	Logic_board	Yes	No	Failed	L0_IO1	0.285714
597	IO_board	Yes	No	Failed	L0_IO1	0.571429
598	IO_board	No	No	Operational	L0_IO0	1
599	Logic_board	Yes	Yes	Failed	L0_IO0	1
600	IO_board	Yes	No	Failed	L0_IO1	0.571429
601	Logic_board	Yes	No	Failed	L0_IO1	0.285714
602	IO_board	Yes	No	Failed	L0_IO1	0.571429
603	Logic_board	Yes	No	Failed	L0_IO1	0.285714
604	Logic_board	Yes	No	Failed	L0_IO1	0.285714
605	IO_board	Yes	No	Failed	L0_IO1	0.571429
606	Logic_board	Yes	No	Failed	L0_IO1	0.285714
607	Logic_board	Yes	No	Failed	L0_IO1	0.285714
608	IO_board	No	No	Operational	L0_IO0	1
609	Logic_board	Yes	No	Failed	L0_IO1	0.285714
610	Logic_board	Yes	No	Failed	L0_IO1	0.285714
611	Logic_board	Yes	No	Failed	L0_IO1	0.285714
612	Logic_board	Yes	No	Failed	L0_IO1	0.285714
613	Logic_board	Yes	No	Failed	L0_IO1	0.285714
614	IO_board	Yes	No	Failed	L0_IO1	0.571429
615	Logic_board	Yes	Yes	Failed	L0_IO0	1
616	IO_board	Yes	Yes	Failed	L0_IO0	1
617	Logic_board	Yes	No	Failed	L0_IO1	0.285714
618	Logic_board	Yes	No	Failed	L0_IO1	0.285714
619	IO_board	No	Yes	Failed	L1_IO0	0
620	Logic_board	Yes	Yes	Failed	L0_IO0	1
621	IO_board	Yes	No	Failed	L0_IO1	0.571429
622	IO_board	Yes	No	Failed	L0_IO1	0.571429
623	Logic_board	Yes	No	Failed	L0_IO1	0.285714
624	Logic_board	No	Yes	Failed	L1_IO0	0.428571
625	IO_board	Yes	No	Failed	L0_IO1	0.571429
626	Logic_board	Yes	No	Failed	L0_IO1	0.285714
627	Logic_board	Yes	No	Failed	L0_IO1	0.285714
628	IO_board	Yes	No	Failed	L0_IO1	0.571429
629	IO_board	Yes	No	Failed	L0_IO1	0.571429
630	IO_board	Yes	No	Failed	L0_IO1	0.571429
631	Logic_board	Yes	No	Failed	L0_IO1	0.285714
632	IO_board	Yes	No	Failed	L0_IO1	0.571429
633	Logic_board	Yes	No	Failed	L0_IO1	0.285714
634	Logic_board	Yes	No	Failed	L0_IO1	0.285714
635	IO_board	Yes	No	Failed	L0_IO1	0.571429
636	IO_board	Yes	No	Failed	L0_IO1	0.571429
637	IO_board	Yes	No	Failed	L0_IO1	0.571429
638	IO_board	Yes	No	Failed	L0_IO1	0.571429
639	Logic_board	Yes	No	Failed	L0_IO1	0.285714
640	Logic_board	Yes	No	Failed	L0_IO1	0.285714
641	IO_board	Yes	Yes	Failed	L0_IO0	1
642	Logic_board	Yes	No	Failed	L0_IO1	0.285714
643	Logic_board	No	No	Operational	L0_IO0	1
644	Logic_board	Yes	No	Failed	L0_IO1	0.285714
645	Logic_board	Yes	No	Failed	L0_IO1	0.285714
646	IO_board	Yes	No	Failed	L0_IO1	0.571429
647	Logic_board	Yes	Yes	Failed	L0_IO0	1
648	IO_board	Yes	No	Failed	L0_IO1	0.571429
649	IO_board	No	No	Operational	L0_IO0	1
650	IO_board	Yes	No	Failed	L0_IO1	0.571429
651	IO_board	Yes	Yes	Failed	L0_IO0	1
652	Logic_board	Yes	Yes	Failed	L0_IO0	1
653	IO_board	Yes	No	Failed	L0_IO1	0.571429
654	IO_board	Yes	No	Failed	L0_IO1	0.571429
655	IO_board	Yes	No	Failed	L0_IO1	0.571429
656	IO_board	Yes	Yes	Failed	L0_IO0	1
657	IO_board	Yes	No	Failed	L0_IO1	0.571429
658	IO_board	No	Yes	Failed	L1_IO0	0
659	Logic_board	Yes	No	Failed	L0_IO1	0.285714
660	IO_board	Yes	No	Failed	L0_IO1	0.571429
661	IO_board	No	No	Operational	L0_IO0	1
662	IO_board	Yes	No	Failed	L0_IO1	0.571429
663	Logic_board	Yes	No	Failed	L0_IO1	0.285714
664	Logic_board	Yes	No	Failed	L0_IO1	0.285714
665	IO_board	Yes	No	Failed	L0_IO1	0.571429
666	IO_board	Yes	No	Failed	L0_IO1	0.571429
667	Logic_board	No	No	Operational	L0_IO0	1
668	IO_board	Yes	No	Failed	L0_IO1	0.571429
669	IO_board	Yes	No	Failed	L0_IO1	0.571429
670	Logic_board	Yes	Yes	Failed	L0_IO0	1
671	Logic_board	Yes	No	Failed	L0_IO1	0.285714
672	IO_board	Yes	Yes	Failed	L0_IO0	1
673	IO_board	Yes	No	Failed	L0_IO1	0.571429
674	Logic_board	No	No	Operational	L0_IO0	1
675	IO_board	No	Yes	Failed	L1_IO0	0
676	IO_board	Yes	No	Failed	L0_IO1	0.571429
677	Logic_board	Yes	No	Failed	L0_IO1	0.285714
678	Logic_board	Yes	No	Failed	L0_IO1	0.285714
679	IO_board	Yes	Yes	Failed	L0_IO0	1
680	IO_board	Yes	No	Failed	L0_IO1	0.571429
681	Logic_board	No	No	Operational	L0_IO0	1
682	Logic_board	No	No	Operational	L0_IO0	1
683	IO_board	Yes	Yes	Failed	L0_IO0	1
684	IO_board	Yes	No	Failed	L0_IO1	0.571429
685	Logic_board	Yes	No	Failed	L0_IO1	0.285714
686	IO_board	Yes	No	Failed	L0_IO1	0.571429
687	Logic_board	Yes	No	Failed	L0_IO1	0.285714
688	Logic_board	Yes	No	Failed	L0_IO1	0.285714
689	Logic_board	Yes	No	Failed	L0_IO1	0.285714
690	Logic_board	Yes	No	Failed	L0_IO1	0.285714
691	Logic_board	Yes	No	Failed	L0_IO1	0.285714
692	Logic_board	Yes	Yes	Failed	L0_IO0	1
693	IO_board	Yes	Yes	Failed	L0_IO0	1
694	IO_board	Yes	No	Failed	L0_IO1	0.571429
695	IO_board	Yes	No	Failed	L0_IO1	0.571429
696	Logic_board	Yes	No	Failed	L0_IO1	0.285714
697	IO_board	No	No	Operational	L0_IO0	1
698	Logic_board	No	Yes	Failed	L1_IO0	0.428571
699	Logic_board	Yes	No	Failed	L0_IO1	0.285714
700	Logic_board	Yes	No	Failed	L0_IO1	0.285714
701	Logic_board	Yes	No	Failed	L0_IO1	0.285714
702	Logic_board	Yes	No	Failed	L0_IO1	0.285714
703	IO_board	Yes	No	Failed	L0_IO1	0.571429
704	Logic_board	Yes	No	Failed	L0_IO1	0.285714
705	Logic_board	Yes	No	Failed	L0_IO1	0.285714
706	IO_board	Yes	No	Failed	L0_IO1	0.571429
707	Logic_board	Yes	No	Failed	L0_IO1	0.285714
708	Logic_board	No	Yes	Failed	L1_IO0	0.428571
709	Logic_board	Yes	No	Failed	L0_IO1	0.285714
710	Logic_board	Yes	No	Failed	L0_IO1	0.285714
711	Logic_board	Yes	No	Failed	L0_IO1	0.285714
712	IO_board	Yes	No	Failed	L0_IO1	0.571429
713	Logic_board	Yes	No	Failed	L0_IO1	0.285714
714	Logic_board	No	No	Operational	L0_IO0	1
715	IO_board	Yes	No	Failed	L0_IO1	0.571429
716	IO_board	Yes	No	Failed	L0_IO1	0.571429
717	IO_board	Yes	No	Failed	L0_IO1	0.571429
718	IO_board	Yes	No	Failed	L0_IO1	0.571429
719	IO_board	Yes	No	Failed	L0_IO1	0.571429
720	IO_board	Yes	No	Failed	L0_IO1	0.571429
721	IO_board	Yes	Yes	Failed	L0_IO0	1
722	Logic_board	Yes	No	Failed	L0_IO1	0.285714
723	Logic_board	Yes	No	Failed	L0_IO1	0.285714
724	IO_board	Yes	No	Failed	L0_IO1	0.571429
725	Logic_board	Yes	No	Failed	L0_IO1	0.285714
726	IO_board	Yes	No	Failed	L0_IO1	0.571429
727	Logic_board	Yes	No	Failed	L0_IO1	0.285714
728	Logic_board	No	No	Operational	L0_IO0	1
729	Logic_board	Yes	Yes	Failed	L0_IO0	1
730	IO_board	Yes	No	Failed	L0_IO1	0.571429
731	IO_board	Yes	No	Failed	L0_IO1	0.571429
732	IO_board	Yes	No	Failed	L0_IO1	0.571429
733	Logic_board	Yes	No	Failed	L0_IO1	0.285714
734	IO_board	Yes	Yes	Failed	L0_IO0	1
735	IO_board	Yes	No	Failed	L0_IO1	0.571429
736	Logic_board	Yes	No	Failed	L0_IO1	0.285714
737	Logic_board	Yes	No	Failed	L0_IO1	0.285714
738	IO_board	Yes	Yes	Failed	L0_IO0	1
739	IO_board	Yes	No	Failed	L0_IO1	0.571429
740	Logic_board	Yes	No	Failed	L0_IO1	0.285714
741	Logic_board	Yes	No	Failed	L0_IO1	0.285714
742	IO_board	No	No	Operational	L0_IO0	1
743	Logic_board	No	No	Operational	L0_IO0	1
744	IO_board	No	No	Operational	L0_IO0	1
745	Logic_board	Yes	Yes	Failed	L0_IO0	1
746	IO_board	No	No	Operational	L0_IO0	1
747	IO_board	No	No	Operational	L0_IO0	1
748	Logic_board	Yes	No	Failed	L0_IO1	0.285714
749	Logic_board	Yes	No	Failed	L0_IO1	0.285714
750	IO_board	Yes	No	Failed	L0_IO1	0.571429
751	IO_board	Yes	Yes	Failed	L0_IO0	1
752	Logic_board	Yes	Yes	Failed	L0_IO0	1
753	IO_board	No	No	Operational	L0_IO0	1
754	IO_board	Yes	No	Failed	L0_IO1	0.571429
755	Logic_board	Yes	No	Failed	L0_IO1	0.285714
756	Logic_board	Yes	No	Failed	L0_IO1	0.285714
757	IO_board	Yes	Yes	Failed	L0_IO0	1
758	Logic_board	Yes	Yes	Failed	L0_IO0	1
759	IO_board	Yes	No	Failed	L0_IO1	0.571429
760	Logic_board	No	No	Operational	L0_IO0	1
761	IO_board	Yes	No	Failed	L0_IO1	0.571429
762	IO_board	Yes	No	Failed	L0_IO1	0.571429
763	Logic_board	Yes	No	Failed	L0_IO1	0.285714
764	IO_board	Yes	No	Failed	L0_IO1	0.571429
765	IO_board	Yes	No	Failed	L0_IO1	0.571429
766	Logic_board	Yes	No	Failed	L0_IO1	0.285714
767	Logic_board	Yes	Yes	Failed	L0_IO0	1
768	Logic_board	Yes	No	Failed	L0_IO1	0.285714
769	IO_board	Yes	No	Failed	L0_IO1	0.571429
770	Logic_board	Yes	No	Failed	L0_IO1	0.285714
771	IO_board	No	Yes	Failed	L1_IO0	0
772	IO_board	Yes	No	Failed	L0_IO1	0.571429
773	IO_board	Yes	No	Failed	L0_IO1	0.571429
774	IO_board	No	No	Operational	L0_IO0	1
775	Logic_board	Yes	No	Failed	L0_IO1	0.285714
776	Logic_board	Yes	No	Failed	L0_IO1	0.285714
777	Logic_board	Yes	No	Failed	L0_IO1	0.285714
778	Logic_board	Yes	No	Failed	L0_IO1	0.285714
779	Logic_board	Yes	No	Failed	L0_IO1	0.285714
780	Logic_board	Yes	No	Failed	L0_IO1	0.285714
781	Logic_board	Yes	No	Failed	L0_IO1	0.285714
782	Logic_board	Yes	No	Failed	L0_IO1	0.285714
783	IO_board	Yes	Yes	Failed	L0_IO0	1
784	IO_board	Yes	No	Failed	L0_IO1	0.571429
785	IO_board	Yes	Yes	Failed	L0_IO0	1
786	IO_board	No	Yes	Failed	L1_IO0	0
787	IO_board	Yes	No	Failed	L0_IO1	0.571429
788	Logic_board	Yes	No	Failed	L0_IO1	0.285714
789	Logic_board	No	No	Operational	L0_IO0	1
790	Logic_board	Yes	No	Failed	L0_IO1	0.285714
791	Logic_board	Yes	No	Failed	L0_IO1	0.285714
792	IO_board	Yes	No	Failed	L0_IO1	0.571429
793	IO_board	No	Yes	Failed	L1_IO0	0
794	IO_board	No	No	Operational	L0_IO0	1
795	IO_board	Yes	No	Failed	L0_IO1	0.571429
796	IO_board	Yes	No	Failed	L0_IO1	0.571429
797	Logic_board	Yes	No	Failed	L0_IO1	0.285714
798	Logic_board	Yes	No	Failed	L0_IO1	0.285714
799	Logic_board	No	No	Operational	L0_IO0	1
800	Logic_board	Yes	No	Failed	L0_IO1	0.285714
801	IO_board	Yes	No	Failed	L0_IO1	0.571429
802	Logic_board	Yes	Yes	Failed	L0_IO0	1
803	Logic_board	Yes	No	Failed	L0_IO1	0.285714
804	IO_board	Yes	Yes	Failed	L0_IO0	1
805	Logic_board	Yes	No	Failed	L0_IO1	0.285714
806	Logic_board	Yes	No	Failed	L0_IO1	0.285714
807	IO_board	Yes	Yes	Failed	L0_IO0	1
808	IO_board	Yes	No	Failed	L0_IO1	0.571429
809	Logic_board	Yes	No	Failed	L0_IO1	0.285714
810	Logic_board	Yes	No	Failed	L0_IO1	0.285714
811	Logic_board	Yes	No	Failed	L0_IO1	0.285714
812	Logic_board	Yes	Yes	Failed	L0_IO0	1
813	Logic_board	Yes	No	Failed	L0_IO1	0.285714
814	Logic_board	No	No	Operational	L0_IO0	1
815	IO_board	Yes	No	Failed	L0_IO1	0.571429
816	Logic_board	Yes	No	Failed	L0_IO1	0.285714
817	IO_board	No	No	Operational	L0_IO0	1
818	Logic_board	Yes	No	Failed	L0_IO1	0.285714
819	IO_board	Yes	No	Failed	L0_IO1	0.571429
820	Logic_board	Yes	No	Failed	L0_IO1	0.285714
821	Logic_board	Yes	Yes	Failed	L0_IO0	1
822	IO_board	Yes	No	Failed	L0_IO1	0.571429
823	Logic_board	Yes	No	Failed	L0_IO1	0.285714
824	IO_board	Yes	No	Failed	L0_IO1	0.571429
825	IO_board	No	No	Operational	L0_IO0	1
826	IO_board	Yes	No	Failed	L0_IO1	0.571429
827	Logic_board	Yes	No	Failed	L0_IO1	0.285714
828	IO_board	Yes	Yes	Failed	L0_IO0	1
829	Logic_board	No	No	Operational	L0_IO0	1
830	IO_board	Yes	No	Failed	L0_IO1	0.571429
831	IO_board	Yes	Yes	Failed	L0_IO0	1
832	Logic_board	Yes	No	Failed	L0_IO1	0.285714
833	IO_board	Yes	No	Failed	L0_IO1	0.571429
834	Logic_board	No	Yes	Failed	L1_IO0	0.428571
835	Logic_board	Yes	No	Failed	L0_IO1	0.285714
836	IO_board	Yes	No	Failed	L0_IO1	0.571429
837	Logic_board	Yes	No	Failed	L0_IO1	0.285714
838	IO_board	Yes	No	Failed	L0_IO1	0.571429
839	IO_board	No	No	Operational	L0_IO0	1
840	Logic_board	Yes	No	Failed	L0_IO1	0.285714
841	Logic_board	Yes	Yes	Failed	L0_IO0	1
842	IO_board	Yes	No	Failed	L0_IO1	0.571429
843	Logic_board	Yes	Yes	Failed	L0_IO0	1
844	Logic_board	Yes	No	Failed	L0_IO1	0.285714
845	Logic_board	Yes	Yes	Failed	L0_IO0	1
846	IO_board	Yes	No	Failed	L0_IO1	0.571429
847	IO_board	Yes	No	Failed	L0_IO1	0.571429
848	IO_board	Yes	No	Failed	L0_IO1	0.571429
849	IO_board	Yes	No	Failed	L0_IO1	0.571429
850	Logic_board	Yes	No	Failed	L0_IO1	0.285714
851	Logic_board	No	Yes	Failed	L1_IO0	0.428571
852	Logic_board	Yes	No	Failed	L0_IO1	0.285714
853	IO_board	Yes	No	Failed	L0_IO1	0.571429
854	IO_board	Yes	Yes	Failed	L0_IO0	1
855	Logic_board	No	No	Operational	L0_IO0	1
856	Logic_board	Yes	No	Failed	L0_IO1	0.285714
857	Logic_board	Yes	No	Failed	L0_IO1	0.285714
858	IO_board	Yes	No	Failed	L0_IO1	0.571429
859	Logic_board	Yes	No	Failed	L0_IO1	0.285714
860	Logic_board	Yes	No	Failed	L0_IO1	0.285714
861	IO_board	Yes	No	Failed	L0_IO1	0.571429
862	Logic_board	Yes	No	Failed	L0_IO1	0.285714
863	IO_board	No	No	Operational	L0_IO0	1
864	IO_board	Yes	No	Failed	L0_IO1	0.571429
865	IO_board	Yes	No	Failed	L0_IO1	0.571429
866	Logic_board	Yes	No	Failed	L0_IO1	0.285714
867	Logic_board	Yes	No	Failed	L0_IO1	0.285714
868	Logic_board	Yes	No	Failed	L0_IO1	0.285714
869	Logic_board	Yes	No	Failed	L0_IO1	0.285714
870	IO_board	Yes	No	Failed	L0_IO1	0.571429
871	Logic_board	Yes	No	Failed	L0_IO1	0.285714
872	Logic_board	Yes	No	Failed	L0_IO1	0.285714
873	IO_board	Yes	No	Failed	L0_IO1	0.571429
874	Logic_board	Yes	No	Failed	L0_IO1	0.285714
875	Logic_board	Yes	No	Failed	L0_IO1	0.285714
876	IO_board	Yes	No	Failed	L0_IO1	0.571429
877	IO_board	Yes	No	Failed	L0_IO1	0.571429
878	Logic_board	Yes	No	Failed	L0_IO1	0.285714
879	Logic_board	Yes	No	Failed	L0_IO1	0.285714
880	IO_board	No	No	Operational	L0_IO0	1
881	IO_board	Yes	No	Failed	L0_IO1	0.571429
882	Logic_board	No	No	Operational	L0_IO0	1
883	IO_board	Yes	No	Failed	L0_IO1	0.571429
884	IO_board	No	Yes	Failed	L1_IO0	0
885	Logic_board	No	No	Operational	L0_IO0	1
886	IO_board	Yes	No	Failed	L0_IO1	0.571429
887	Logic_board	Yes	No	Failed	L0_IO1	0.285714
888	IO_board	Yes	No	Failed	L0_IO1	0.571429
889	Logic_board	Yes	No	Failed	L0_IO1	0.285714
890	IO_board	No	No	Operational	L0_IO0	1
891	Logic_board	Yes	No	Failed	L0_IO1	0.285714
892	Logic_board	Yes	No	Failed	L0_IO1	0.285714
893	IO_board	No	Yes	Failed	L1_IO0	0
894	IO_board	Yes	No	Failed	L0_IO1	0.571429
895	Logic_board	Yes	Yes	Failed	L0_IO0	1
896	Logic_board	Yes	No	Failed	L0_IO1	0.285714
897	Logic_board	Yes	No	Failed	L0_IO1	0.285714
898	IO_board	No	No	Operational	L0_IO0	1
899	Logic_board	Yes	Yes	Failed	L0_IO0	1
900	Logic_board	No	No	Operational	L0_IO0	1
901	IO_board	Yes	Yes	Failed	L0_IO0	1
902	IO_board	No	No	Operational	L0_IO0	1
903	Logic_board	No	Yes	Failed	L1_IO0	0.428571
904	IO_board	No	No	Operational	L0_IO0	1
905	Logic_board	Yes	No	Failed	L0_IO1	0.285714
906	Logic_board	No	No	Operational	L0_IO0	1
907	Logic_board	Yes	No	Failed	L0_IO1	0.285714
908	IO_board	Yes	Yes	Failed	L0_IO0	1
909	Logic_board	No	No	Operational	L0_IO0	1
910	IO_board	Yes	No	Failed	L0_IO1	0.571429
911	IO_board	No	No	Operational	L0_IO0	1
912	Logic_board	Yes	No	Failed	L0_IO1	0.285714
913	Logic_board	Yes	No	Failed	L0_IO1	0.285714
914	IO_board	Yes	No	Failed	L0_IO1	0.571429
915	IO_board	Yes	No	Failed	L0_IO1	0.571429
916	Logic_board	Yes	No	Failed	L0_IO1	0.285714
917	Logic_board	Yes	No	Failed	L0_IO1	0.285714
918	IO_board	Yes	No	Failed	L0_IO1	0.571429
919	IO_board	Yes	No	Failed	L0_IO1	0.571429
920	Logic_board	No	No	Operational	L0_IO0	1
921	IO_board	Yes	No	Failed	L0_IO1	0.571429
922	IO_board	Yes	Yes	Failed	L0_IO0	1
923	Logic_board	No	No	Operational	L0_IO0	1
924	IO_board	Yes	No	Failed	L0_IO1	0.571429
925	Logic_board	Yes	Yes	Failed	L0_IO0	1
926	IO_board	Yes	Yes	Failed	L0_IO0	1
927	Logic_board	Yes	No	Failed	L0_IO1	0.285714
928	IO_board	Yes	No	Failed	L0_IO1	0.571429
929	IO_board	No	No	Operational	L0_IO0	1
930	IO_board	Yes	No	Failed	L0_IO1	0.571429
931	Logic_board	Yes	No	Failed	L0_IO1	0.285714
932	Logic_board	Yes	Yes	Failed	L0_IO0	1
933	IO_board	Yes	No	Failed	L0_IO1	0.571429
934	IO_board	Yes	No	Failed	L0_IO1	0.571429
935	Logic_board	Yes	No	Failed	L0_IO1	0.285714
936	Logic_board	Yes	No	Failed	L0_IO1	0.285714
937	IO_board	Yes	Yes	Failed	L0_IO0	1
938	Logic_board	Yes	Yes	Failed	L0_IO0	1
939	IO_board	No	No	Operational	L0_IO0	1
940	Logic_board	Yes	No	Failed	L0_IO1	0.285714
941	IO_board	Yes	No	Failed	L0_IO1	0.571429
942	IO_board	Yes	No	Failed	L0_IO1	0.571429
943	IO_board	Yes	No	Failed	L0_IO1	0.571429
944	Logic_board	Yes	No	Failed	L0_IO1	0.285714
945	IO_board	Yes	No	Failed	L0_IO1	0.571429
946	Logic_board	No	Yes	Failed	L1_IO0	0.428571
947	IO_board	Yes	Yes	Failed	L0_IO0	1
948	IO_board	No	No	Operational	L0_IO0	1
949	Logic_board	Yes	No	Failed	L0_IO1	0.285714
950	IO_board	No	No	Operational	L0_IO0	1
951	Logic_board	Yes	No	Failed	L0_IO1	0.285714
952	Logic_board	Yes	No	Failed	L0_IO1	0.285714
953	Logic_board	Yes	No	Failed	L0_IO1	0.285714
954	Logic_board	Yes	No	Failed	L0_IO1	0.285714
955	Logic_board	No	Yes	Failed	L1_IO0	0.428571
956	IO_board	No	No	Operational	L0_IO0	1
957	IO_board	Yes	No	Failed	L0_IO1	0.571429
958	Logic_board	No	No	Operational	L0_IO0	1
959	Logic_board	Yes	No	Failed	L0_IO1	0.285714
960	Logic_board	Yes	No	Failed	L0_IO1	0.285714
961	IO_board	Yes	Yes	Failed	L0_IO0	1
962	IO_board	Yes	No	Failed	L0_IO1	0.571429
963	IO_board	Yes	No	Failed	L0_IO1	0.571429
964	Logic_board	No	No	Operational	L0_IO0	1
965	Logic_board	Yes	No	Failed	L0_IO1	0.285714
966	IO_board	Yes	No	Failed	L0_IO1	0.571429
967	IO_board	Yes	No	Failed	L0_IO1	0.571429
968	Logic_board	No	Yes	Failed	L1_IO0	0.428571
969	Logic_board	Yes	No	Failed	L0_IO1	0.285714
970	Logic_board	Yes	No	Failed	L0_IO1	0.285714
